,zip_code,State,mean_housing_price
1064,68516,NE,202230.62
1065,40509,KY,199618.42
1066,10469,NY,386835.11
1067,95828,CA,217822.11
1068,95616,CA,493726.62
1069,91406,CA,402012.68
1070,93291,CA,201765.37
1071,98004,WA,934521.39
1072,30809,GA,221415.55
1073,10312,NY,397557.94
1074,48235,MI,35365.38
1075,90049,CA,1810573.15
1076,53215,WI,103099.93
1077,16001,PA,132881.98
1078,44691,OH,138047.82
1079,91766,CA,302262.93
1080,48183,MI,143423.95
1081,08540,NJ,543752.09
1082,91706,CA,307583.29
1083,21229,MD,117917.98
1084,21044,MD,333108.47
1085,92260,CA,310863.49
1086,60804,IL,161471.88
1087,90020,CA,443067.62
1088,37343,TN,152650.81
1089,30064,GA,230674.61
1090,29576,SC,205850.81
1091,30328,GA,335784.94
1092,39401,MS,84306.14
1093,85365,AZ,165267.62
1094,91744,CA,325595.16
1095,43224,OH,88952.31
1096,30093,GA,129283.67
1097,30518,GA,197791.42
1098,08401,NJ,125172.82
1099,85711,AZ,137943.29
1100,19403,PA,241964.33
1101,75023,TX,197841.49
1102,33442,FL,94421.06
1103,28403,NC,182731.86
1104,34746,FL,191648.73
1105,48111,MI,157603.35
1106,52404,IA,105985.88
1107,48858,MI,117306.38
1108,55112,MN,216578.39
1109,97202,OR,348991.9
1110,70810,LA,216673.29
1111,92801,CA,398218.72
1112,33415,FL,115550.03
1113,54703,WI,137687.1
1114,60623,IL,180943.84
1115,77072,TX,90293.72
1116,33180,FL,317677.74
1117,48170,MI,260493.33
1118,98118,WA,357035.16
1119,98501,WA,246265.73
1120,90277,CA,837357.53
1121,97006,OR,273144.69
1122,11706,NY,312402.12
1123,26505,WV,137200.3
1124,92780,CA,494854.62
1125,94611,CA,857712.75
1126,92407,CA,228731.49
1127,92404,CA,196710.34
1128,87123,NM,178456.74
1129,20148,VA,495264.11
1130,48843,MI,215835.22
1131,49424,MI,172185.45
1132,53703,WI,248734.03
1133,85209,AZ,206483.15
1134,37920,TN,125059.29
1135,44212,OH,161656.74
1136,15108,PA,162842.44
1137,01970,MA,288169.87
1138,60632,IL,171722.72
1139,87108,NM,154732.92
1140,73034,OK,228297.2
1141,29687,SC,151166.58
1142,60435,IL,141020.4
1143,91762,CA,290445.23
1144,32708,FL,207375.43
1145,52001,IA,120531.25
1146,65803,MO,90919.69
1147,30721,GA,102405.06
1148,87110,NM,169485.27
1149,11758,NY,405440.03
1150,77089,TX,135611.66
1151,83686,ID,164220.75
1152,77469,TX,178814.47
1153,39402,MS,177693.78
1154,95628,CA,334759.65
1155,95060,CA,697190.59
1156,29615,SC,206724.02
1157,44870,OH,91913.92
1158,46226,IN,78076.16
1159,77511,TX,134543.73
1160,94550,CA,577498.42
1161,30324,GA,307794.75
1162,10461,NY,388272.72
1163,14450,NY,181535.56
1164,33130,FL,280825.77
1165,29412,SC,242332.1
1166,37076,TN,169797.03
1167,75006,TX,164052.62
1168,53202,WI,207897.13
1169,85018,AZ,369513.43
1170,32746,FL,243077.37
1171,71111,LA,188929.11
1172,70508,LA,213097.58
1173,10022,NY,838740.96
1174,75227,TX,90902.49
1175,77015,TX,98091.14
1176,11106,NY,281201.11
1177,91405,CA,372688.74
1178,32514,FL,123673.73
1179,54935,WI,110159.05
1180,85382,AZ,211286.04
1181,11222,NY,581766.85
1182,97007,OR,311583.17
1183,26554,WV,90939.94
1184,08854,NJ,286608.13
1185,02860,RI,165687.06
1186,85260,AZ,337122.48
1187,92078,CA,450908.94
1188,95610,CA,259626.11
1189,92324,CA,206324.46
1190,90813,CA,278045.16
1191,08081,NJ,185444.98
1192,61761,IL,151792.7
1193,30605,GA,135724.81
1194,49423,MI,154558.46
1195,46350,IN,139673.36
1196,08757,NJ,179550.98
1197,18104,PA,192009.92
1198,85719,AZ,172939.21
1199,02703,MA,265094.75
1200,70115,LA,340160.59
1201,20772,MD,280726.06
1202,91761,CA,315256.77
1203,21221,MD,176338.61
1204,90803,CA,702337.3
1205,23602,VA,174218.45
1206,90503,CA,616564.12
1207,16801,PA,230133.9
1208,98204,WA,229398.89
1209,07712,NJ,340150.99
1210,84790,UT,280302.5
1211,43551,OH,186865.5
1212,56560,MN,167726.34
1213,94577,CA,452927.14
1214,96822,HI,491955.46
1215,78046,TX,122496.71
1216,14224,NY,131134.99
1217,02895,RI,170964.73
1218,77040,TX,134978.27
1219,36116,AL,95173.23
1220,40216,KY,99835.05
1221,92026,CA,374832.13
1222,85044,AZ,224227.15
1223,91601,CA,481732.39
1224,75248,TX,279703.35
1225,52402,IA,123204.45
1226,98837,WA,169322.87
1227,07052,NJ,344683.81
1228,44111,OH,98757.03
1229,72401,AR,95280.28
1230,60201,IL,438879.0
1231,60605,IL,339558.11
1232,23803,VA,98878.57
1233,98387,WA,215866.06
1234,01453,MA,221683.44
1235,54220,WI,103100.04
1236,63033,MO,112099.38
1237,77388,TX,155782.6
1238,99205,WA,136519.34
1239,98258,WA,290419.33
1240,85029,AZ,140092.85
1241,02124,MA,317434.2
1242,14609,NY,87321.41
1243,95206,CA,190574.42
1244,43204,OH,97243.46
1245,33179,FL,151852.61
1246,61554,IL,93360.3
1247,94118,CA,1378531.15
1248,37620,TN,93569.48
1249,94546,CA,512521.84
1250,91702,CA,324519.5
1251,22903,VA,262003.94
1252,40517,KY,121882.83
1253,98023,WA,273125.57
1254,78028,TX,183914.8
1255,60506,IL,165231.14
1256,20902,MD,334322.26
1257,21043,MD,393348.95
1258,29803,SC,177327.62
1259,80233,CO,226534.63
1260,07104,NJ,240849.15
1261,95678,CA,301855.64
1262,92692,CA,560062.62
1263,11432,NY,419587.39
1264,60014,IL,205403.12
1265,42240,KY,88093.26
1266,06460,CT,271300.04
1267,52302,IA,154996.01
1268,75062,TX,142138.44
1269,38115,TN,95699.56
1270,80011,CO,183082.88
1271,24018,VA,203986.57
1272,59718,MT,325027.45
1273,45231,OH,107924.6
1274,94403,CA,907228.97
1275,30034,GA,126642.96
1276,30076,GA,272374.67
1277,76112,TX,103257.44
1278,85041,AZ,142012.62
1279,23220,VA,199404.21
1280,95621,CA,229617.93
1281,33068,FL,146221.94
1282,75216,TX,77450.05
1283,79907,TX,85388.7
1284,18702,PA,70064.08
1285,84041,UT,206343.08
1286,97756,OR,211885.65
1287,48706,MI,117521.35
1288,27609,NC,248426.38
1289,28562,NC,163690.08
1290,20003,DC,535536.05
1291,62040,IL,69166.96
1292,92114,CA,305016.48
1293,30097,GA,360238.22
1294,76502,TX,159325.2
1295,19460,PA,266041.9
1296,30339,GA,272704.82
1297,34786,FL,345372.15
1298,32835,FL,163980.35
1299,78109,TX,131708.33
1300,78201,TX,101265.37
1301,28306,NC,144006.6
1302,10475,NY,270610.37
1303,07960,NJ,509905.19
1304,33919,FL,157278.85
1305,60440,IL,176585.88
1306,76039,TX,165781.29
1307,55416,MN,272406.11
1308,90005,CA,575795.6
1309,90047,CA,315667.41
1310,23234,VA,138678.07
1311,29621,SC,150007.37
1312,38501,TN,122785.78
1313,78213,TX,112413.01
1314,91770,CA,407293.69
1315,76017,TX,145683.95
1316,15317,PA,208909.96
1317,70737,LA,181343.7
1318,91343,CA,401276.4
1319,90247,CA,358795.13
1320,78414,TX,186792.02
1321,90003,CA,260588.87
1322,93906,CA,364185.71
1323,33126,FL,160229.74
1324,85206,AZ,174419.68
1325,08724,NJ,239335.37
1326,32224,FL,234995.5
1327,44240,OH,140265.95
1328,30157,GA,140281.56
1329,90630,CA,501787.76
1330,59101,MT,177952.37
1331,75214,TX,373361.87
1332,60126,IL,376488.82
1333,19128,PA,201879.88
1334,77339,TX,156071.68
1335,83854,ID,219758.1
1336,08816,NJ,327660.07
1337,32808,FL,103356.31
1338,32780,FL,125502.04
1339,48104,MI,292195.68
1340,47905,IN,131860.51
1341,63017,MO,318914.38
1342,60115,IL,150824.76
1343,20008,DC,787913.16
1344,21220,MD,192565.08
1345,39110,MS,257991.7
1346,96816,HI,772600.09
1347,93446,CA,369507.74
1348,79705,TX,221583.85
1349,90016,CA,428919.44
1350,80210,CO,431256.57
1351,63026,MO,194482.64
1352,32034,FL,252370.98
1353,37115,TN,132626.74
1354,91942,CA,361032.85
1355,63122,MO,273027.62
1356,34112,FL,181284.27
1357,85713,AZ,99364.66
1358,78229,TX,112423.59
1359,46220,IN,193640.24
1360,55408,MN,212549.22
1361,43201,OH,169622.89
1362,33844,FL,135523.78
1363,31061,GA,113415.74
1364,07304,NJ,276982.2
1365,65109,MO,143800.19
1366,85706,AZ,104262.84
1367,80220,CO,356807.44
1368,34203,FL,197250.33
1369,90018,CA,428521.22
1370,50613,IA,175769.26
1371,80501,CO,239348.09
1372,80631,CO,168188.45
1373,90043,CA,418006.35
1374,32566,FL,203086.69
1375,11217,NY,679740.83
1376,92028,CA,433455.08
1377,32159,FL,176300.81
1378,18974,PA,267768.18
1379,92129,CA,537053.26
1380,29407,SC,209985.23
1381,98033,WA,608843.11
1382,98277,WA,261858.88
1383,77024,TX,699569.59
1384,29210,SC,109034.13
1385,44118,OH,135999.04
1386,95822,CA,224555.71
1387,90037,CA,308371.07
1388,18102,PA,83341.7
1389,44094,OH,173345.47
1390,01752,MA,295937.02
1391,77581,TX,186790.64
1392,94103,CA,696026.88
1393,91304,CA,473677.56
1394,94590,CA,255068.02
1395,97123,OR,252241.82
1396,48198,MI,118732.32
1397,40299,KY,183446.48
1398,94114,CA,1232518.9
1399,78840,TX,101326.61
1400,46237,IN,128869.23
1401,44203,OH,99078.33
1402,37604,TN,127302.63
1403,93551,CA,290992.99
1404,33904,FL,195913.25
1405,33928,FL,205480.12
1406,98042,WA,308926.56
1407,38109,TN,62634.59
1408,77088,TX,95347.26
1409,21502,MD,74595.88
1410,33165,FL,274712.15
1411,33161,FL,185895.56
1412,21230,MD,185766.71
1413,85234,AZ,235610.99
1414,11772,NY,276344.62
1415,92211,CA,307386.73
1416,96818,HI,380467.52
1417,32257,FL,168458.61
1418,70769,LA,218489.07
1419,28226,NC,276684.13
1420,80127,CO,322929.61
1421,80231,CO,235819.21
1422,92870,CA,508904.38
1423,32824,FL,193785.61
1424,33435,FL,140263.74
1425,34667,FL,130135.9
1426,17055,PA,177457.77
1427,37601,TN,113185.92
1428,90022,CA,318003.23
1429,97701,OR,247872.04
1430,76108,TX,123605.12
1431,34209,FL,197923.72
1432,95124,CA,788930.71
1433,28213,NC,142719.06
1434,44720,OH,152626.29
1435,30506,GA,209584.45
1436,29150,SC,100905.56
1437,99362,WA,173475.49
1438,34609,FL,138725.98
1439,15068,PA,111914.14
1440,90045,CA,751592.14
1441,80401,CO,365607.16
1442,55125,MN,245412.12
1443,85020,AZ,186107.99
1444,44224,OH,162579.87
1445,28105,NC,210950.12
1446,28376,NC,140084.45
1447,20176,VA,442495.77
1448,75104,TX,142070.24
1449,42303,KY,103096.51
1450,30519,GA,212500.33
1451,20854,MD,789148.79
1452,94539,CA,971766.31
1453,27520,NC,160785.37
1454,94107,CA,797250.96
1455,97302,OR,206433.09
1456,89131,NV,282327.45
1457,06082,CT,187095.04
1458,13021,NY,103540.53
1459,33446,FL,210973.41
1460,30350,GA,323085.77
1461,48073,MI,184884.26
1462,27516,NC,303026.96
1463,95336,CA,276354.97
1464,23669,VA,154070.97
1465,27103,NC,135546.95
1466,22202,VA,526697.19
1467,60010,IL,473630.31
1468,10065,NY,980460.32
1469,92530,CA,247203.15
1470,92111,CA,398850.79
1471,46038,IN,187074.05
1472,94010,CA,1693645.16
1473,46060,IN,171314.03
1474,89014,NV,216964.76
1475,77099,TX,98724.62
1476,60089,IL,296614.6
1477,47909,IN,132810.63
1478,91950,CA,290143.52
1479,75013,TX,338050.42
1480,46514,IN,120947.51
1481,38128,TN,86772.83
1482,21921,MD,204803.87
1483,98801,WA,227049.34
1484,54915,WI,148581.73
1485,75044,TX,166822.13
1486,49201,MI,136163.87
1487,93033,CA,324869.35
1488,13440,NY,90973.32
1489,85295,AZ,240978.21
1490,13601,NY,102695.79
1491,77090,TX,125395.75
1492,92027,CA,350547.52
1493,23224,VA,102352.99
1494,01915,MA,363803.43
1495,92392,CA,195582.39
1496,30228,GA,138796.53
1497,98902,WA,132185.52
1498,94566,CA,805323.66
1499,83704,ID,166440.16
1500,75019,TX,302372.28
1501,77539,TX,143205.17
1502,91344,CA,465931.89
1503,95762,CA,471251.73
1504,53590,WI,208386.73
1505,90278,CA,688944.53
1506,70433,LA,216898.86
1507,96734,HI,783821.18
1508,46254,IN,106102.46
1509,84096,UT,295014.98
1510,48911,MI,99530.9
1511,60123,IL,176331.84
1512,28451,NC,209252.18
1513,92691,CA,533762.68
1514,60609,IL,164648.28
1515,52722,IA,183974.4
1516,46140,IN,148119.46
1517,32907,FL,132987.27
1518,93311,CA,243645.13
1519,40356,KY,142875.95
1520,33175,FL,253178.88
1521,06484,CT,314702.05
1522,48060,MI,96692.81
1523,45211,OH,99961.45
1524,28311,NC,126758.9
1525,89436,NV,273027.49
1526,21702,MD,260541.6
1527,77055,TX,311924.2
1528,11205,NY,452454.1
1529,94928,CA,404038.35
1530,92886,CA,615824.41
1531,60062,IL,498275.26
1532,98102,WA,460839.27
1533,30736,GA,137396.45
1534,06606,CT,175182.33
1535,92116,CA,424998.5
1536,94605,CA,417462.02
1537,53211,WI,266663.61
1538,39564,MS,161148.52
1539,44134,OH,122172.63
1540,30813,GA,158946.46
1541,44120,OH,99369.09
1542,92545,CA,202287.43
1543,92504,CA,269033.22
1544,85208,AZ,159926.92
1545,93010,CA,475757.47
1546,32073,FL,148673.19
1547,46383,IN,179807.68
1548,35401,AL,96123.57
1549,53207,WI,141824.47
1550,01801,MA,366889.0
1551,95037,CA,699963.98
1552,85021,AZ,198237.21
1553,08817,NJ,273293.71
1554,90703,CA,542865.49
1555,23228,VA,146131.38
1556,49442,MI,68456.52
1557,49504,MI,117641.21
1558,75165,TX,163969.94
1559,60505,IL,132238.35
1560,17543,PA,218479.31
1561,19121,PA,85473.19
1562,90057,CA,329278.3
1563,10459,NY,261984.67
1564,44109,OH,81829.38
1565,97030,OR,211138.98
1566,77044,TX,158865.47
1567,10040,NY,420423.37
1568,70003,LA,185568.91
1569,02127,MA,423282.19
1570,32712,FL,204944.06
1571,34119,FL,345206.65
1572,30120,GA,133899.32
1573,24401,VA,165868.34
1574,97219,OR,340565.9
1575,33417,FL,78288.91
1576,54701,WI,169624.49
1577,10001,NY,715704.86
1578,32526,FL,123969.79
1579,84770,UT,235875.01
1580,98092,WA,307238.04
1581,77004,TX,230879.2
1582,72758,AR,189096.26
1583,34231,FL,193367.04
1584,33177,FL,213646.59
1585,94066,CA,678074.32
1586,41017,KY,185743.29
1587,29577,SC,145925.08
1588,33134,FL,368841.61
1589,84074,UT,205891.53
1590,60462,IL,265308.6
1591,21804,MD,127869.33
1592,80022,CO,236907.47
1593,40291,KY,161361.54
1594,77064,TX,137483.63
1595,17050,PA,228803.78
1596,92009,CA,641747.46
1597,48188,MI,230220.16
1598,95376,CA,314077.88
1599,79423,TX,139778.96
1600,78227,TX,85517.54
1601,85202,AZ,158430.84
1602,46410,IN,129918.27
1603,84119,UT,175554.72
1604,92672,CA,746429.52
1605,78744,TX,158021.09
1606,85712,AZ,141503.83
1607,55117,MN,170383.93
1608,91745,CA,456932.54
1609,21701,MD,257790.59
1610,30039,GA,156752.09
1611,85296,AZ,232233.84
1612,94601,CA,337563.95
1613,60645,IL,256998.72
1614,92054,CA,455326.47
1615,60654,IL,317504.86
1616,30680,GA,128863.51
1617,33196,FL,250735.82
1618,20747,MD,193604.81
1619,33461,FL,121322.49
1620,08234,NJ,204746.78
1621,19701,DE,244124.23
1622,46901,IN,76323.52
1623,06790,CT,122905.47
1624,94610,CA,750124.95
1625,60067,IL,339132.58
1626,01902,MA,225433.44
1627,19130,PA,287188.95
1628,50266,IA,197168.45
1629,46902,IN,98003.23
1630,93117,CA,684826.92
1631,37174,TN,213388.71
1632,19808,DE,221778.35
1633,94025,CA,1322377.96
1634,19709,DE,292260.25
1635,89509,NV,318725.54
1636,24153,VA,161732.35
1637,76107,TX,178749.93
1638,77080,TX,176542.28
1639,15235,PA,89959.99
1640,92688,CA,470865.06
1641,72756,AR,131864.47
1642,18042,PA,122303.05
1643,02740,MA,185761.38
1644,02149,MA,297727.52
1645,11561,NY,460821.87
1646,79762,TX,130945.65
1647,28054,NC,118850.01
1648,27127,NC,119381.76
1649,27320,NC,100156.89
1650,78207,TX,58431.67
1651,33917,FL,156765.37
1652,32507,FL,173129.75
1653,90660,CA,336613.4
1654,33484,FL,125203.59
1655,53214,WI,135917.26
1656,14701,NY,60344.93
1657,85249,AZ,313707.96
1658,31909,GA,138850.24
1659,72703,AR,168064.05
1660,27909,NC,154813.66
1661,72076,AR,94412.38
1662,55379,MN,229913.88
1663,55304,MN,250121.41
1664,28212,NC,125235.97
1665,12603,NY,252718.17
1666,30115,GA,250987.51
1667,32955,FL,173319.24
1668,63368,MO,216909.24
1669,60651,IL,185954.69
1670,70808,LA,236616.48
1671,78526,TX,109130.12
1672,07726,NJ,386587.83
1673,44122,OH,211253.29
1674,60193,IL,258061.44
1675,95023,CA,491712.53
1676,45385,OH,120311.29
1677,33410,FL,260414.21
1678,79707,TX,262682.95
1679,46037,IN,263312.05
1680,21236,MD,212191.25
1681,92833,CA,460478.86
1682,34207,FL,106789.19
1683,92064,CA,523216.3
1684,27030,NC,101661.44
1685,33032,FL,206289.12
1686,63385,MO,200959.9
1687,43017,OH,294709.66
1688,78006,TX,288798.9
1689,76522,TX,107467.24
1690,28115,NC,179953.08
1691,92127,CA,636358.95
1692,95825,CA,233307.51
1693,77498,TX,168011.67
1694,87031,NM,140341.53
1695,33445,FL,144738.69
1696,53221,WI,142786.0
1697,55406,MN,193845.6
1698,78852,TX,107084.25
1699,27292,NC,105705.25
1700,49441,MI,107085.15
1701,19805,DE,124842.27
1702,11435,NY,245964.94
1703,64055,MO,112721.95
1704,32163,FL,284842.51
1705,76513,TX,165152.41
1706,01420,MA,180810.34
1707,48430,MI,178640.26
1708,82001,WY,187013.54
1709,97303,OR,199372.31
1710,28304,NC,99055.46
1711,33881,FL,118498.35
1712,21093,MD,315924.34
1713,30126,GA,189748.54
1714,40219,KY,114312.88
1715,85286,AZ,277635.73
1716,28803,NC,216351.6
1717,53051,WI,216336.73
1718,91765,CA,498585.33
1719,18017,PA,192802.46
1720,28411,NC,237057.11
1721,98058,WA,316684.86
1722,85027,AZ,154382.7
1723,78412,TX,123735.93
1724,35216,AL,231756.61
1725,92544,CA,201232.84
1726,29203,SC,77132.4
1727,77901,TX,99878.87
1728,22801,VA,223595.94
1729,61820,IL,102279.22
1730,34761,FL,190689.67
1731,55110,MN,222483.26
1732,93711,CA,282744.6
1733,98223,WA,281159.67
1734,19401,PA,134722.75
1735,46368,IN,152332.35
1736,94521,CA,256167.26
1737,32724,FL,157894.62
1738,32714,FL,149342.07
1739,10977,NY,389935.16
1740,15221,PA,74208.8
1741,60188,IL,224311.56
1742,27295,NC,124339.72
1743,97477,OR,180857.64
1744,28273,NC,165123.51
1745,85716,AZ,157429.68
1746,01085,MA,157897.73
1747,17042,PA,153995.53
1748,33610,FL,102520.21
1749,98036,WA,338427.24
1750,43065,OH,290046.49
1751,50023,IA,198811.61
1752,45342,OH,127707.89
1753,33131,FL,342572.33
1754,60477,IL,207321.78
1755,02130,MA,401701.31
1756,39047,MS,187704.88
1757,92660,CA,1375384.92
1758,49503,MI,112933.67
1759,92040,CA,375835.0
1760,07036,NJ,245579.7
1761,85704,AZ,223533.89
1762,22901,VA,281512.56
1763,85635,AZ,154246.34
1764,70605,LA,221551.64
1765,61701,IL,105507.32
1766,70560,LA,85142.26
1767,42420,KY,100360.34
1768,62702,IL,83199.48
1769,60707,IL,245612.95
1770,90275,CA,951564.9
1771,30134,GA,130601.35
1772,30038,GA,136126.44
1773,95240,CA,233175.33
1774,27893,NC,77355.95
1775,78574,TX,92390.54
1776,30132,GA,168342.28
1777,20032,DC,232379.55
1778,02128,MA,278520.26
1779,85226,AZ,225474.06
1780,85015,AZ,126177.77
1781,91605,CA,372780.85
1782,95136,CA,640660.39
1783,02472,MA,426145.32
1784,78232,TX,200079.61
1785,11249,NY,688196.84
1786,06360,CT,158951.2
1787,11550,NY,298146.76
1788,60120,IL,170505.06
1789,60025,IL,455261.4
1790,32738,FL,131175.97
1791,98503,WA,206214.09
1792,36608,AL,129224.69
1793,33624,FL,174270.69
1794,38125,TN,161900.2
1795,14624,NY,118277.4
1796,10034,NY,328774.64
1797,80205,CO,292474.87
1798,75028,TX,246759.46
1799,93304,CA,133020.91
1800,86314,AZ,171910.09
1801,97217,OR,272875.16
1802,36301,AL,109491.26
1803,34145,FL,454207.51
1804,08861,NJ,212496.19
1805,80909,CO,179892.25
1806,38671,MS,123712.47
1807,48146,MI,75293.75
1808,84121,UT,315313.94
1809,85745,AZ,174721.38
1810,99504,AK,213242.89
1811,90745,CA,357980.05
1812,88310,NM,121806.2
1813,95826,CA,241858.28
1814,33018,FL,225179.89
1815,85730,AZ,143771.14
1816,80227,CO,258608.65
1817,48910,MI,81010.89
1818,80021,CO,256360.78
1819,48047,MI,178769.51
1820,30316,GA,186715.59
1821,32818,FL,155729.03
1822,37363,TN,209889.63
1823,76021,TX,188911.71
1824,33172,FL,157431.0
1825,91764,CA,275190.83
1826,95403,CA,413986.38
1827,32207,FL,138664.67
1828,19063,PA,325176.67
1829,33401,FL,179833.92
1830,93611,CA,253881.98
1831,83501,ID,181449.88
1832,95821,CA,262474.55
1833,84010,UT,255933.65
1834,20748,MD,201224.82
1835,46385,IN,192944.43
1836,33771,FL,122833.76
1837,30252,GA,186184.64
1838,80203,CO,227569.39
1839,70570,LA,99582.58
1840,75050,TX,117028.53
1841,92584,CA,291819.96
1842,30019,GA,217961.8
1843,60563,IL,269866.82
1844,85051,AZ,130928.44
1845,60540,IL,353253.51
1846,90804,CA,346184.12
1847,98382,WA,282833.83
1848,80524,CO,285529.93
1849,38134,TN,118856.65
1850,55119,MN,174563.83
1851,79925,TX,117939.02
1852,95667,CA,299623.16
1853,72450,AR,87070.48
1854,95127,CA,526095.53
1855,91016,CA,486008.13
1856,95476,CA,587753.67
1857,95111,CA,511408.09
1858,70118,LA,254621.52
1859,30165,GA,102644.79
1860,22033,VA,396285.61
1861,33040,FL,512003.2
1862,95062,CA,645404.14
1863,27560,NC,247808.46
1864,21045,MD,288494.71
1865,50315,IA,102849.08
1866,29461,SC,159416.67
1867,12601,NY,210062.14
1868,38116,TN,95293.26
1869,38127,TN,57050.95
1870,95126,CA,666229.74
1871,70458,LA,157697.69
1872,80906,CO,285187.75
1873,07753,NJ,277979.02
1874,43213,OH,103849.47
1875,21060,MD,238595.78
1876,32707,FL,163446.53
1877,32811,FL,100655.32
1878,45373,OH,143479.62
1879,76904,TX,187257.85
1880,30152,GA,229045.24
1881,94901,CA,816887.97
1882,63701,MO,140356.31
1883,60653,IL,236247.4
1884,94606,CA,390381.79
1885,78041,TX,169922.14
1886,84321,UT,183271.03
1887,48105,MI,296495.09
1888,73170,OK,168901.72
1889,91913,CA,421366.65
1890,33428,FL,219600.5
1891,11743,NY,558443.97
1892,90815,CA,484380.42
1893,92506,CA,326897.87
1894,55423,MN,199130.49
1895,27530,NC,108149.0
1896,27502,NC,267313.22
1897,49120,MI,104640.63
1898,31313,GA,101367.94
1899,30213,GA,154426.52
1900,71203,LA,115237.63
1901,71854,AR,79868.85
1902,89101,NV,143557.94
1903,93455,CA,362270.57
1904,83706,ID,199871.35
1905,75154,TX,152609.59
1906,34232,FL,174999.06
1907,08094,NJ,183353.38
1908,28208,NC,108211.49
1909,89128,NV,199030.4
1910,49203,MI,87082.69
1911,31405,GA,149031.65
1912,97224,OR,317776.1
1913,73112,OK,99468.01
1914,61704,IL,192520.97
1915,84020,UT,375265.43
1916,30305,GA,399925.4
1917,49221,MI,109574.08
1918,58078,ND,218529.34
1919,43110,OH,157527.88
1920,33880,FL,112928.09
1921,33573,FL,145878.94
1922,33611,FL,212917.05
1923,74136,OK,157004.72
1924,46219,IN,91208.28
1925,49508,MI,145853.49
1926,95926,CA,258916.27
1927,07307,NJ,364529.37
1928,12401,NY,153221.53
1929,19966,DE,211788.91
1930,27105,NC,80517.71
